0.717572,9.62018,0.0584219,0.104104,0.0778189,0.23912,0.032068,0.0516787,0.050779,0.158064,0.519263,36.2223,18.8089,0.772059,488.526,
0.6384,9.10171,0.0489317,0.14847,0.0672425,0.311814,0.0243472,0.0744969,0.0425482,0.20675,0.463117,39.4475,18.2688,0.751939,494.784,
0.581923,8.83708,0.0622644,0.17351,0.0491083,0.368223,0.03481,0.08836,0.0274115,0.2413,0.44376,41.9835,18.6306,0.744268,513.974,

0.905525,8.85641,0.0419861,0.0478283,0.0517652,0.0742427,0.0318196,0.0332427,0.032277,0.0474275,0.754822,20.6789,15.6089,0.948498,294.534,
0.936553,9.63972,0.0446921,0.0453495,0.068734,0.0515225,0.0285482,0.0343771,0.0445658,0.0366609,0.743838,22.6434,16.843,0.947437,334.584,
0.872764,9.32258,0.0259418,0.028452,0.0468261,0.102805,0.0213844,0.022778,0.0269904,0.0682037,0.693167,23.5731,16.3401,0.9382,342.928,
0.79145,8.51418,0.0482605,0.0506953,0.0223934,0.178318,0.024828,0.034309,0.014187,0.12523,0.664109,23.3419,15.5016,0.864084,304.546,
0.852201,8.87344,0.0360062,0.0286054,0.0442326,0.121536,0.0236183,0.0223893,0.0306076,0.0848797,0.716535,22.2999,15.9787,0.910029,312.473,

0.690967,8.21328,0.0634616,0.108776,0.0525408,0.257514,0.0363866,0.0620706,0.0416055,0.163101,0.534747,31.4971,16.843,0.841468,385.898,
0.784569,8.41773,0.0385722,0.0555862,0.077032,0.169116,0.0225182,0.0341751,0.056202,0.0986227,0.662748,26.005,17.2348,0.903647,355.443,
0.797585,8.43419,0.0304924,0.0690439,0.0719529,0.163126,0.0150761,0.0500375,0.0558934,0.106476,0.63602,26.4819,16.843,0.88028,353.357,
0.700145,8.32598,0.0555666,0.0690916,0.134074,0.237863,0.0300184,0.0441272,0.085945,0.142023,0.554324,30.3848,16.843,0.759816,397.162,
0.685387,8.15321,0.0955309,0.121358,0.118025,0.258624,0.0453786,0.0757298,0.0734835,0.164622,0.553982,31.1107,17.2348,0.820541,382.977,
0.626975,7.9805,0.0985879,0.13482,0.103168,0.317115,0.0459678,0.0759474,0.0555924,0.205601,0.489684,33.3687,16.3401,0.792674,386.732,

0.884994,12.3914,0.0110011,0.00710619,0.00640306,0.087766,0.00576453,0.00495364,0.00718428,0.0537576,0.778643,30.0465,23.3955,0.904412,575.718,
0.923599,12.7639,0.0163369,0.013021,0.0253492,0.0533087,0.00849926,0.0109813,0.018094,0.0284144,0.804571,29.8655,24.0289,0.907718,606.172,
0.918131,12.3226,0.0364262,0.0165368,0.0160283,0.0575782,0.0220533,0.0122801,0.011476,0.0316579,0.749359,29.4576,22.0743,0.858203,550.687,
0.880717,11.8527,0.0358512,0.00460306,0.0216903,0.0914492,0.0255436,0.00694983,0.0153557,0.0570779,0.701172,29.13,20.4252,0.827342,525.238,
0.927007,11.9045,0.00790908,0.0199634,0.00656953,0.053665,0.00738651,0.0100399,0.00996477,0.030807,0.778326,27.3728,21.3049,0.839745,507.299,
0.948548,12.1391,0.0269259,0.0148166,0.0526212,0.0390042,0.0171396,0.00713697,0.0375568,0.0242428,0.799827,26.8806,21.4998,0.911914,506.465,

0.985765,10.2245,0.0155665,0.0145732,0.0209938,0.0047772,0.0116821,0.00681591,0.010315,0.00613327,0.782013,23.1265,18.0852,0.825957,367.542,
0.980034,9.95308,0.0127434,0.0277785,0.0088104,0.0152736,0.00735265,0.0267503,0.00526725,0.0113704,0.780452,23.0542,17.9927,0.893585,348.768,
0.955977,9.73025,0.0216278,0.0158059,0.0351039,0.034492,0.0158639,0.0138968,0.0221365,0.0283005,0.798228,21.7122,17.3313,0.919416,345.013,
0.921524,9.69404,0.0132069,0.0114321,0.0233476,0.0628917,0.00861867,0.0159976,0.0149087,0.0431505,0.782154,23.8196,18.6306,0.881155,367.542,
0.923283,9.42927,0.0151457,0.014316,0.0389806,0.0584618,0.00927194,0.0134155,0.0216994,0.0386736,0.762924,22.717,17.3313,0.918392,337.504,
0.940114,9.81652,0.0127779,0.0341283,0.0278608,0.0466599,0.00945323,0.0237916,0.011342,0.0289225,0.818888,22.3093,18.2688,0.926043,356.278,

0.662799,8.87325,0.0824289,0.146343,0.0832035,0.275684,0.0455355,0.0808493,0.0584177,0.166031,0.523753,34.53,18.0852,0.861209,422.61,
0.680976,8.94584,0.0714371,0.13057,0.0741709,0.263204,0.0376112,0.0731408,0.0509388,0.161854,0.54107,33.1681,17.9463,0.839186,418.438,
0.677789,8.85194,0.102065,0.117264,0.0759609,0.263288,0.0598889,0.0648325,0.0501982,0.163545,0.492443,36.5376,17.9927,0.756835,413.432,
0.682241,8.9802,0.0854338,0.12975,0.0724293,0.261166,0.047832,0.0754766,0.0436085,0.163519,0.505964,36.1069,18.2688,0.787784,435.126,
0.680741,8.78257,0.0652721,0.129473,0.0378283,0.265528,0.0340491,0.0794401,0.0217036,0.164158,0.530846,33.0988,17.5704,0.848558,412.181,
0.715956,9.02557,0.0576007,0.144759,0.0202398,0.225079,0.0370738,0.0826077,0.0128759,0.13375,0.521926,34.3847,17.9463,0.810561,428.451,

0.87499,10.6433,0.0102328,0.0477075,0.0633255,0.0978297,0.00724613,0.0336041,0.0448095,0.0616071,0.735215,24.8483,18.2688,0.852234,394.242,
0.836661,11.1368,0.0364054,0.0295737,0.0406492,0.128924,0.0224227,0.0217963,0.0250602,0.0818873,0.692164,28.4269,19.6761,0.893391,481.016,
0.881859,10.7412,0.0407523,0.0204403,0.061197,0.0914075,0.0243132,0.0140787,0.0429746,0.0573236,0.735741,25.3222,18.6306,0.88881,401.334,
0.974103,11.2415,0.0152764,0.0609135,0.0476566,0.0219244,0.00801155,0.0385393,0.0321096,0.0176601,0.738464,24.5527,18.1313,0.822722,397.996,
0.941035,10.9418,0.0133737,0.01642,0.0415644,0.0479615,0.00872138,0.0145663,0.0328033,0.0344939,0.72758,24.8567,18.0852,0.837077,389.235,
0.949107,10.0596,0.0566844,0.0505466,0.0825786,0.0433199,0.0355555,0.0291163,0.0601897,0.0313415,0.723069,21.587,15.6089,0.815348,304.964,

0.970745,8.34603,0.0153688,0.034088,0.0021098,0.0284758,0.0202191,0.0319358,0.00827185,0.0370845,0.83295,21.7122,18.0852,0.995961,334.584,
0.968336,8.30009,0.0285969,0.0453173,0.0137654,0.0273488,0.0295304,0.0425485,0.0180636,0.0352271,0.838891,21.3928,17.9463,0.974777,322.485,
0.973065,8.25707,0.0164809,0.0323509,0.0289735,0.0378914,0.0182724,0.0292613,0.0275203,0.0406277,0.871802,20.6385,17.9927,0.994958,312.473,
0.990735,8.23667,0.0114939,0.0424001,0.0209261,0.0198988,0.0167375,0.0413721,0.0253577,0.025527,0.86394,20.1164,17.3794,0.996952,299.54,
0.946788,8.12032,0.0289302,0.0477338,0.0301483,0.0509782,0.0234181,0.0442804,0.00419603,0.0455682,0.7722,22.7537,17.5704,0.954038,304.129,
0.883744,7.9798,0.0317626,0.0928645,0.0415197,0.0864595,0.0150245,0.0668254,0.0181327,0.0600941,0.641179,27.4032,17.5704,0.845118,336.253,

0.912461,8.98023,0.0358595,0.0392599,0.156106,0.0639121,0.0229445,0.0354396,0.115347,0.045517,0.719452,23.3419,16.7934,0.869688,320.399,
0.871056,8.56716,0.0636376,0.0148799,0.0689036,0.117888,0.033365,0.0120413,0.0545366,0.0871532,0.768221,20.7996,15.9787,0.852681,309.97,
0.696075,8.60676,0.11347,0.173942,0.142785,0.196078,0.040985,0.0798937,0.0486641,0.098952,0.501902,32.2498,16.1862,0.652125,339.59,
0.765666,8.55559,0.0991656,0.121712,0.107458,0.166457,0.0444381,0.0494229,0.0377846,0.0993932,0.576539,27.2582,15.7154,0.741094,329.16,
0.870076,8.67769,0.0842134,0.0455904,0.0453653,0.111107,0.0482909,0.0197344,0.0456322,0.081292,0.652284,24.8147,16.1862,0.788991,317.062,
0.899639,8.77526,0.0196517,0.0659132,0.12074,0.0703856,0.00945328,0.0473159,0.0736605,0.0410119,0.710445,22.9998,16.3401,0.919917,311.639,

0.816536,9.7415,0.0420665,0.0381788,0.0330407,0.151724,0.0217226,0.0238818,0.0188501,0.106872,0.73313,27.4108,20.0957,0.919658,433.04,
0.758729,9.51708,0.0441553,0.0836481,0.0427767,0.197859,0.0216055,0.0428739,0.0211668,0.131026,0.638153,30.3642,19.377,0.891888,448.476,
0.745947,9.58184,0.0538238,0.102287,0.0718957,0.20967,0.0254614,0.0573819,0.0440434,0.1371,0.591692,32.4561,19.204,0.840073,469.752,

0.777313,11.874,0.0797719,0.0677791,0.0828135,0.170414,0.04619,0.039729,0.0491308,0.102724,0.625408,38.8078,24.2707,0.849482,668.75,
0.797296,12.333,0.0665387,0.0811861,0.0623549,0.153189,0.0382129,0.0462403,0.0393103,0.0923096,0.610289,40.2173,24.5442,0.822248,720.064,
0.758362,12.0718,0.0609448,0.10304,0.050857,0.185969,0.034176,0.0563666,0.0310452,0.113546,0.567856,42.3151,24.0289,0.795638,715.475,
