0.91628,8.4337,0.0482847,0.0506983,0.109583,0.0493666,0.0306221,0.0321786,0.0788544,0.0246279,0.66882,21.2461,14.2098,0.841779,257.404,
0.845264,8.1761,0.0363695,0.0623747,0.103846,0.123853,0.0146335,0.0323775,0.0733567,0.0794914,0.623203,22.4212,13.973,0.796703,266.165,
0.551494,7.15246,0.025745,0.166065,0.0911286,0.432917,0.00552104,0.103781,0.0652647,0.31656,0.506719,28.0428,14.2098,0.802179,308.301,

0.631649,7.03456,0.0941806,0.147815,0.114983,0.313973,0.0486706,0.0725909,0.05779,0.206114,0.527845,24.5951,12.9824,0.786769,260.742,
0.650922,7.24466,0.0224367,0.0644781,0.0937024,0.318196,0.00847134,0.0376863,0.0689309,0.226127,0.574422,23.1535,13.2999,0.871762,272.84,
0.651592,6.90679,0.042126,0.0728223,0.016569,0.309474,0.0184755,0.0302495,0.00293811,0.209585,0.526068,24.1846,12.7228,0.783389,248.643,

0.356651,7.50584,0.140336,0.320962,0.041439,0.695079,0.114499,0.199939,0.0116767,0.563607,0.299072,35.6183,10.6525,0.567773,383.395,
0.338584,14.0749,0.111769,0.407917,0.049477,0.706698,0.0752798,0.290737,0.025049,0.548596,0.325228,72.482,23.5731,0.591255,1579.89,
0.454471,10.4634,0.0816232,0.192956,0.0833422,0.561276,0.0459004,0.124175,0.0640931,0.423868,0.38311,43.9639,16.843,0.67835,682.1,

0.398501,7.20954,0.115314,0.35454,0.050694,0.610578,0.0742925,0.235079,0.0214383,0.446383,0.360454,33.8096,12.1868,0.673037,367.959,
0.412242,5.62963,0.0456889,0.269415,0.0354082,0.602962,0.0253862,0.157931,0.0185693,0.449556,0.361551,25.2645,9.13441,0.708039,202.753,
0.411192,6.724,0.0236423,0.285415,0.0302077,0.601821,0.0136464,0.172969,0.0277413,0.44497,0.357087,30.9089,11.0371,0.733596,312.89,
0.394228,7.29202,0.110683,0.333138,0.0633403,0.610202,0.056197,0.194902,0.0155696,0.443852,0.357625,35.7586,12.7882,0.642528,351.688,

0.831824,10.0339,0.0406935,0.10804,0.0534394,0.140952,0.0255633,0.0789556,0.0293252,0.102075,0.681098,27.6155,18.8089,0.887446,422.193,
0.822942,10.6537,0.0171804,0.0926413,0.0614933,0.147137,0.00917154,0.0652815,0.0460122,0.105242,0.703512,28.6826,20.1786,0.87049,498.955,
0.851283,11.4272,0.0529853,0.0859641,0.0909907,0.128,0.0205278,0.05039,0.0625985,0.0970537,0.628946,34.1839,21.4998,0.738396,571.129,
0.74072,9.28804,0.0566006,0.0805811,0.0969366,0.222153,0.0238144,0.0444469,0.0595501,0.154459,0.597932,30.7057,18.3599,0.769336,431.371,

0.556798,21.7993,0.133447,0.16834,0.235905,0.392163,0.0640786,0.0788786,0.147508,0.257061,0.511958,73.2178,37.4845,0.621661,2143.09,
0.546559,20.882,0.113918,0.167748,0.235255,0.398033,0.0535335,0.0650905,0.144857,0.258717,0.451839,73.0581,33.0105,0.549323,1973.29,
0.848613,21.7777,0.0942259,0.122655,0.168736,0.0872361,0.0542071,0.0676667,0.107284,0.0250025,0.630025,58.0664,36.5833,0.696697,1711.3,
0.748743,19.5584,0.110198,0.122789,0.242276,0.17929,0.0603969,0.0666083,0.148979,0.0909125,0.57298,57.612,33.0105,0.700046,1491.44,

0.571571,5.04563,0.0795815,0.147354,0.133673,0.389907,0.0429852,0.0689716,0.0885038,0.247362,0.471153,19.7713,9.3153,0.784772,166.04,
0.572516,5.1109,0.100019,0.154765,0.125395,0.386489,0.0497542,0.0775082,0.0800853,0.242375,0.447214,21.029,9.40445,0.726838,169.795,
0.557387,4.89126,0.0372346,0.177209,0.0779417,0.388,0.0232887,0.0871106,0.0596788,0.230376,0.476199,21.1871,10.0893,0.814262,158.948,
0.607386,5.3123,0.0590591,0.153993,0.0814119,0.343304,0.0230536,0.0782384,0.0503971,0.208871,0.513729,20.1164,10.3344,0.802155,167.709,
0.604168,5.63022,0.131098,0.139371,0.169187,0.366583,0.0586455,0.0855449,0.0917165,0.242772,0.499756,20.6789,10.3344,0.768267,189.82,

0.682978,9.33797,0.0168556,0.116891,0.0542863,0.284768,0.0104918,0.0790504,0.0452178,0.203647,0.618458,31.3311,19.377,0.888102,460.574,
0.741895,9.84745,0.0793118,0.117255,0.100051,0.211586,0.0371509,0.0806297,0.0548712,0.143281,0.575012,33.6984,19.377,0.7897,450.562,
0.82152,9.78535,0.0505355,0.115521,0.059841,0.151714,0.0292105,0.0807397,0.0424879,0.109687,0.700793,27.4032,19.204,0.916304,407.592,

0.928167,8.4478,0.0326478,0.0591563,0.108159,0.0837183,0.0242822,0.0448752,0.075676,0.090108,0.67082,20.8296,13.973,0.791822,258.239,
0.879547,7.64014,0.0254646,0.0775685,0.0806999,0.114558,0.00465569,0.0569961,0.0543396,0.0974677,0.757491,17.3914,13.1738,0.934729,215.686,
0.906509,8.17461,0.0407304,0.0473156,0.0895634,0.0694926,0.0221862,0.0440369,0.0645691,0.0466709,0.689416,18.8311,12.9824,0.886504,234.459,
0.852907,7.77426,0.0524982,0.0358489,0.0478777,0.11293,0.0353265,0.0217873,0.0347388,0.0616989,0.687647,18.597,12.7882,0.866512,215.268,
0.917284,7.41378,0.0319198,0.124331,0.0613477,0.0689295,0.023777,0.0776099,0.0403446,0.0494918,0.62291,17.1011,10.6525,0.78697,158.531,
0.914645,7.76547,0.0371917,0.0475347,0.0608634,0.0777704,0.0212092,0.0492616,0.0422765,0.0620693,0.770349,17.1011,13.1738,0.889205,203.587,
